"1648164236.0508711","54.0"
"1648164236.051085","83.41"
"1648164236.0512042","83.54"
"1648164236.051286","83.67"
"1648164236.0513651","83.67"
"1648164236.051451","83.41"
"1648164236.051529","83.67"
"1648164236.051593","83.41"
"1648164236.0516548","83.54"
"1648164236.051714","83.54"
"1648164236.051775","83.54"
"1648164236.0518332","83.54"
"1648164236.051893","83.41"
"1648164236.0519521","81.48"
"1648164236.052014","83.67"
"1648164236.052072","83.67"
"1648164236.0521312","83.41"
"1648164236.052199","83.67"
"1648164236.052261","83.41"
"1648164236.0523388","83.54"
"1648164236.052449","83.41"
"1648164236.052534","83.67"
"1648164236.05262","83.93"
"1648164236.052704","83.67"
"1648164236.0527701","83.15"
"1648164236.0528698","83.67"
"1648164236.052952","83.54"
"1648164236.0530329","84.31"
"1648164236.053113","84.44"
"1648164236.053195","83.67"
"1648164236.053281","83.41"
"1648164236.053366","83.8"
"1648164236.053448","83.54"
"1648164236.0535522","83.67"
"1648164236.053654","83.8"
"1648164236.0537589","83.54"
"1648164236.053844","83.54"
"1648164236.0539038","83.54"
"1648164236.0540001","83.67"
"1648164236.05407","83.54"
"1648164236.054144","83.54"
"1648164236.054209","83.54"
"1648164236.054265","83.54"
"1648164236.0543208","83.28"
"1648164236.054379","83.54"
"1648164236.0544481","83.54"
"1648164236.054515","83.93"
"1648164236.0545769","83.54"
"1648164236.054646","83.41"
"1648164236.054729","83.8"
"1648164236.054857","83.54"
"1648164236.0549319","83.41"
"1648164236.054995","83.41"
"1648164236.055068","83.54"
"1648164236.055132","83.41"
"1648164236.0551958","83.54"
"1648164236.055277","84.31"
"1648164236.055337","83.41"
"1648164236.055406","83.41"
"1648164236.0554721","83.67"
"1648164236.0555499","83.67"
"1648164236.055609","84.06"
"1648164236.0556722","83.54"
"1648164236.055735","83.54"
"1648164236.0557911","83.67"
"1648164236.055855","85.86"
"1648164236.0559108","83.28"
"1648164236.055979","83.41"
"1648164236.056085","83.67"
"1648164236.056164","83.41"
"1648164236.056226","83.28"
"1648164236.056285","83.41"
"1648164236.05634","83.54"
"1648164236.056396","83.54"
"1648164236.056451","83.54"
"1648164236.0565288","83.8"
"1648164236.056598","83.54"
"1648164236.056674","83.28"
"1648164236.056737","83.8"
"1648164236.056799","83.41"
"1648164236.0568619","83.67"
"1648164236.056923","83.15"
"1648164236.056989","82.89"
"1648164236.0570629","83.02"
"1648164236.057125","83.54"
"1648164236.057181","83.41"
"1648164236.0572412","83.8"
"1648164236.057298","83.54"
"1648164236.05736","83.93"
"1648164236.057469","83.54"
"1648164236.057556","83.67"
"1648164236.0576372","83.67"
"1648164236.0577111","83.54"
"1648164236.057791","83.54"
"1648164236.057856","83.15"
"1648164236.057927","83.67"
"1648164236.0579882","83.41"
"1648164236.058052","83.41"
"1648164236.0581079","83.8"
"1648164236.058167","83.67"
"1648164236.058222","83.41"
"1648164236.05828","83.02"
"1648164236.0583448","83.54"
"1648164236.05841","83.54"
"1648164236.0584729","83.54"
"1648164236.058534","83.41"
"1648164236.058656","83.54"
"1648164236.058784","83.54"
"1648164236.058882","83.54"
"1648164236.058968","83.93"
"1648164236.059055","83.54"
"1648164236.0591512","83.67"
"1648164236.059239","83.54"
"1648164236.0593102","83.15"
"1648164236.059395","83.54"
"1648164236.059454","83.67"
"1648164236.059517","83.54"
"1648164236.059583","84.06"
"1648164236.059649","83.41"
"1648164236.0597088","83.41"
"1648164236.0597818","83.67"
"1648164236.0598788","83.93"
"1648164236.059959","83.67"
"1648164236.060034","84.83"
"1648164236.060111","83.54"
"1648164236.060172","83.54"
"1648164236.0602381","83.41"
"1648164236.060304","83.54"
"1648164236.0603662","83.67"
"1648164236.060431","82.38"
"1648164236.060501","83.28"
"1648164236.060559","83.54"
"1648164236.060624","83.54"
"1648164236.060683","83.67"
"1648164236.060742","83.8"
"1648164236.0608058","83.67"
"1648164236.0608692","84.06"
"1648164236.0609238","83.67"
"1648164236.060979","83.67"
"1648164236.0610392","83.67"
"1648164236.0611572","83.67"
"1648164236.061249","83.67"
"1648164236.0613408","83.41"
"1648164236.06142","83.54"
"1648164236.061497","83.28"
"1648164236.061583","83.54"
"1648164236.061666","83.41"
"1648164236.061753","83.54"
"1648164236.061845","83.54"
"1648164236.061926","83.8"
"1648164236.0620039","83.41"
"1648164236.0620842","83.67"
"1648164236.062167","83.54"
"1648164236.06226","83.41"
"1648164236.062407","83.54"
"1648164236.062492","83.93"
"1648164236.062557","83.54"
"1648164236.0626519","83.54"
"1648164236.062737","84.57"
"1648164236.062816","83.54"
"1648164236.062895","83.41"
"1648164236.062973","83.8"
"1648164236.063051","83.41"
"1648164236.0631292","83.54"
"1648164236.063207","83.28"
"1648164236.063284","83.28"
"1648164236.063361","83.41"
"1648164236.063485","83.54"
"1648164236.063581","83.54"
"1648164236.0636811","84.06"
"1648164236.0637681","83.41"
"1648164236.063849","83.02"
"1648164236.063933","83.54"
"1648164236.0640152","82.51"
"1648164236.0641","84.06"
"1648164236.064182","83.67"
"1648164236.0642638","83.41"
"1648164236.0643451","83.28"
"1648164236.0644429","83.67"
"1648164236.0645518","83.41"
"1648164236.064661","83.02"
"1648164236.0647318","83.67"
"1648164236.064793","83.54"
"1648164236.064852","83.41"
"1648164236.0649102","83.54"
"1648164236.065011","84.06"
"1648164236.0650811","83.54"
"1648164236.065156","83.54"
"1648164236.065227","83.54"
"1648164236.065303","83.54"
"1648164236.065363","84.31"
"1648164236.065417","83.54"
"1648164236.06547","83.8"
"1648164236.065525","83.54"
"1648164236.065588","83.54"
"1648164236.0656488","83.54"
"1648164236.0657122","83.54"
"1648164236.0657752","83.93"
"1648164236.0658371","83.41"
"1648164236.065918","83.41"
"1648164236.066005","83.67"
"1648164236.066072","83.67"
"1648164236.066135","83.41"
"1648164236.0661938","83.54"
"1648164236.066306","83.67"
"1648164236.066398","83.67"
"1648164236.066478","83.54"
"1648164236.066553","83.54"
"1648164236.066612","83.54"
"1648164236.066672","83.54"
"1648164236.066735","83.54"
"1648164236.066798","83.67"
"1648164236.066859","83.54"
"1648164236.0669172","83.41"
"1648164236.0669749","83.54"
"1648164236.067032","83.41"
"1648164236.0670872","83.54"
"1648164236.06714","83.67"
"1648164236.0671942","83.54"
"1648164236.0672529","83.67"
"1648164236.0673149","83.41"
"1648164236.0673761","83.67"
"1648164236.0674508","83.67"
"1648164236.0675259","83.54"
"1648164236.0676422","83.54"
"1648164236.067708","83.54"
"1648164236.067777","84.57"
"1648164236.067861","83.41"
"1648164236.0679412","83.8"
"1648164236.0680199","83.54"
"1648164236.0681012","83.67"
"1648164236.068181","83.41"
"1648164236.0682602","83.67"
"1648164236.06834","83.8"
"1648164236.068418","83.54"
"1648164236.0685","83.54"
"1648164236.068584","83.54"
"1648164236.0686898","83.41"
"1648164236.068795","83.67"
"1648164236.068882","83.54"
"1648164236.068963","83.54"
"1648164236.069031","83.41"
"1648164236.0691042","83.67"
"1648164236.069162","83.54"
"1648164236.069223","83.41"
"1648164236.0692859","83.67"
"1648164236.069346","83.67"
"1648164236.069407","83.41"
"1648164236.0694668","83.54"
"1648164236.0695271","83.41"
"1648164236.0695832","83.54"
"1648164236.069658","83.41"
"1648164236.0697129","83.54"
"1648164236.069768","83.67"
"1648164236.069834","83.41"
"1648164236.0699341","83.8"
"1648164236.0700202","83.54"
"1648164236.070106","83.15"
"1648164236.070177","83.41"
"1648164236.070247","83.67"
"1648164236.070305","83.41"
"1648164236.0703712","83.54"
"1648164236.0704288","83.67"
"1648164236.070487","83.54"
"1648164236.070546","83.54"
"1648164236.070608","83.67"
"1648164236.070671","81.35"
"1648164236.070734","83.54"
"1648164236.070796","83.28"
"1648164236.070858","83.67"
"1648164236.0709162","83.54"
"1648164236.070982","83.67"
"1648164236.0710871","83.41"
"1648164236.0711732","83.41"
"1648164236.071258","83.41"
"1648164236.071332","83.67"
"1648164236.07139","83.54"
"1648164236.0714612","83.54"
"1648164236.0715258","83.67"
"1648164236.0715861","83.8"
"1648164236.071645","83.54"
"1648164236.0717041","83.54"
"1648164236.07176","83.54"
"1648164236.0718222","83.67"
"1648164236.071887","83.67"
"1648164236.071949","83.54"
"1648164236.07201","83.54"
"1648164236.072073","83.54"
"1648164236.072133","83.54"
"1648164236.072192","83.54"
"1648164236.072296","83.54"
"1648164236.072382","83.28"
"1648164236.072457","83.54"
"1648164236.072532","83.15"
"1648164236.07259","83.54"
"1648164236.07265","83.67"
"1648164236.07273","81.35"
"1648164236.072795","83.28"
"1648164236.07286","83.41"
"1648164236.072921","83.28"
"1648164236.0730329","83.28"
"1648164236.073098","83.41"
"1648164236.073159","83.41"
"1648164236.073222","83.54"
"1648164236.073285","82.77"
"1648164236.0733461","84.31"
"1648164236.073406","83.8"
"1648164236.073497","83.93"
"1648164236.073581","83.41"
"1648164236.073656","82.38"
"1648164236.07373","83.93"
"1648164236.0737898","83.93"
"1648164236.0738509","82.64"
"1648164236.0739121","83.15"
"1648164236.073979","84.57"
"1648164236.07405","83.54"
"1648164236.0741172","83.93"
"1648164236.074175","82.77"
"1648164236.074233","84.96"
"1648164236.074292","83.02"
"1648164236.074353","83.28"
"1648164236.074412","81.99"
"1648164236.074475","82.77"
"1648164236.074539","84.96"
"1648164236.0746791","83.8"
"1648164236.0748138","83.15"
"1648164236.0749052","82.38"
"1648164236.074986","82.77"
"1648164236.0750668","84.31"
"1648164236.075147","84.44"
"1648164236.075228","83.28"
"1648164236.0753322","83.15"
"1648164236.075412","83.67"
"1648164236.0754912","83.02"
"1648164236.075558","83.8"
"1648164236.075616","82.89"
"1648164236.075677","83.54"
"1648164236.075774","83.8"
"1648164236.0758479","83.54"
"1648164236.0759401","83.67"
"1648164236.076013","83.54"
"1648164236.076077","83.67"
"1648164236.0761359","83.41"
"1648164236.076194","83.41"
"1648164236.076253","83.54"
"1648164236.076308","83.41"
"1648164236.076363","83.54"
"1648164236.076425","83.54"
"1648164236.0764859","83.15"
"1648164236.076543","83.41"
"1648164236.0766022","83.41"
"1648164236.076684","83.54"
"1648164236.076749","83.67"
"1648164236.076813","83.8"
"1648164236.07687","83.67"
"1648164236.076928","83.8"
"1648164236.077031","83.41"
"1648164236.07712","83.54"
"1648164236.077201","83.54"
"1648164236.0772722","83.8"
"1648164236.077332","83.28"
"1648164236.077394","83.54"
"1648164236.0774531","83.67"
"1648164236.0775151","83.8"
"1648164236.0775738","83.67"
"1648164236.077636","83.41"
"1648164236.077693","83.93"
"1648164236.077751","83.02"
"1648164236.0778098","83.54"
"1648164236.077885","83.67"
"1648164236.077955","83.15"
"1648164236.0780191","83.8"
"1648164236.0780811","83.67"
"1648164236.07814","83.54"
"1648164236.078194","83.8"
"1648164236.0782468","82.77"
"1648164236.0783029","83.28"
"1648164236.078377","83.54"
"1648164236.078458","83.54"
"1648164236.078526","83.54"
"1648164236.0786","83.15"
"1648164236.078662","83.28"
"1648164236.078723","83.41"
"1648164236.078781","83.41"
"1648164236.07884","83.67"
"1648164236.078899","83.67"
"1648164236.078961","83.54"
"1648164236.0790179","83.54"
"1648164236.079099","83.54"
"1648164236.0791638","83.54"
"1648164236.079228","83.28"
"1648164236.079287","83.67"
"1648164236.079349","83.41"
"1648164236.079413","83.67"
"1648164236.0794759","83.54"
"1648164236.079577","83.28"
"1648164236.079651","83.28"
"1648164236.07971","83.54"
"1648164236.079784","83.54"
"1648164236.079846","83.54"
"1648164236.079906","83.41"
"1648164236.079963","83.67"
"1648164236.080022","83.54"
"1648164236.080079","83.41"
"1648164236.080138","83.15"
"1648164236.0801961","83.54"
"1648164236.0802681","82.25"
"1648164236.0803251","83.41"
"1648164236.080387","83.67"
"1648164236.0804448","83.54"
"1648164236.080502","83.41"
"1648164236.080561","83.54"
"1648164236.080619","83.54"
"1648164236.080677","83.67"
"1648164236.080776","83.41"
"1648164236.080865","83.54"
"1648164236.0809238","83.54"
"1648164236.080996","83.67"
"1648164236.081057","83.41"
"1648164236.081117","83.28"
"1648164236.0811782","83.8"
"1648164236.081237","83.67"
"1648164236.0812988","83.67"
"1648164236.081362","83.15"
"1648164236.081423","83.54"
"1648164236.081502","83.8"
"1648164236.081567","83.41"
"1648164236.081631","83.15"
"1648164236.0816882","83.67"
"1648164236.081747","83.67"
"1648164236.081804","83.8"
"1648164236.0818748","82.89"
"1648164236.081963","83.54"
"1648164236.0820422","83.41"
"1648164236.0821152","83.54"
"1648164236.082174","83.8"
"1648164236.0822341","83.54"
"1648164236.082293","82.89"
"1648164236.0823512","83.67"
"1648164236.082409","83.41"
"1648164236.082467","83.28"
"1648164236.082527","83.67"
"1648164236.0825899","83.67"
"1648164236.082657","83.54"
"1648164236.082714","83.41"
"1648164236.082776","83.41"
"1648164236.082835","83.8"
"1648164236.082922","83.54"
"1648164236.083004","83.41"
"1648164236.083097","83.54"
"1648164236.083203","83.28"
"1648164236.0832992","83.54"
"1648164236.083371","82.89"
"1648164236.083436","83.54"
"1648164236.083499","83.54"
"1648164236.08356","83.54"
"1648164236.083623","83.67"
"1648164236.083683","83.41"
"1648164236.083741","83.41"
"1648164236.0837991","83.41"
"1648164236.0838568","83.41"
"1648164236.083916","83.93"
"1648164236.0839958","83.41"
"1648164236.08406","83.28"
"1648164236.0841238","83.54"
"1648164236.084186","84.57"
"1648164236.08428","83.67"
"1648164236.0843909","83.41"
"1648164236.08448","83.54"
"1648164236.084555","83.54"
"1648164236.084639","83.54"
"1648164236.0847192","83.54"
"1648164236.084799","83.54"
"1648164236.0848598","83.54"
"1648164236.0849202","83.54"
"1648164236.0849779","83.67"
"1648164236.085037","83.67"
"1648164236.085097","83.54"
"1648164236.0851562","83.15"
"1648164236.085216","83.41"
"1648164236.085284","83.54"
"1648164236.085341","83.54"
"1648164236.085404","83.41"
"1648164236.0854778","83.54"
"1648164236.0855942","83.54"
"1648164236.085668","83.8"
"1648164236.085737","83.54"
"1648164236.085796","83.54"
"1648164236.085856","83.54"
"1648164236.085919","83.41"
"1648164236.085978","83.54"
"1648164236.086041","82.12"
"1648164236.0860999","83.67"
"1648164236.086157","83.41"
"1648164236.086216","83.54"
"1648164236.086279","84.06"
"1648164236.0863419","83.8"
"1648164236.0864","83.54"
"1648164236.086467","83.41"
"1648164236.086525","83.67"
"1648164236.08659","83.67"
"1648164236.086663","83.41"
"1648164236.086763","83.54"
"1648164236.086834","83.67"
"1648164236.086911","83.54"
"1648164236.0869749","83.15"
"1648164236.087033","83.41"
"1648164236.087092","82.77"
"1648164236.0871491","83.54"
"1648164236.087204","83.28"
"1648164236.0872588","83.41"
"1648164236.087318","83.67"
"1648164236.087381","83.41"
"1648164236.087445","83.41"
"1648164236.087504","83.54"
"1648164236.087562","83.8"
"1648164236.08762","83.54"
"1648164236.087687","83.54"
"1648164236.087744","83.67"
"1648164236.087847","83.54"
"1648164236.0879428","83.54"
"1648164236.0880132","83.8"
"1648164236.088083","83.54"
"1648164236.0881422","83.54"
"1648164236.0882099","83.8"
"1648164236.088275","83.28"
"1648164236.08834","83.41"
"1648164236.088403","83.67"
"1648164236.0884638","83.54"
"1648164236.08852","83.67"
"1648164236.088581","83.54"
"1648164236.088643","83.54"
"1648164236.088705","83.67"
"1648164236.088764","83.41"
"1648164236.088823","83.67"
"1648164236.0889149","83.93"
"1648164236.08901","83.54"
"1648164236.089088","83.67"
"1648164236.0891619","83.67"
"1648164236.08922","83.54"
"1648164236.08928","83.54"
"1648164236.089338","81.86"
"1648164236.089396","83.54"
"1648164236.089456","83.41"
"1648164236.089518","83.67"
"1648164236.0895748","83.93"
"1648164236.089638","83.54"
"1648164236.089694","83.54"
"1648164236.089749","83.28"
"1648164236.0898108","83.67"
"1648164236.089872","83.54"
"1648164236.089951","83.41"
"1648164236.0900428","83.54"
"1648164236.0901299","83.28"
"1648164236.090224","83.67"
"1648164236.090292","83.67"
"1648164236.090366","85.35"
"1648164236.09043","83.54"
"1648164236.090493","83.02"
"1648164236.090553","83.54"
"1648164236.090612","83.67"
"1648164236.090671","83.41"
"1648164236.090733","83.54"
"1648164236.0907872","83.41"
"1648164236.090841","83.15"
"1648164236.090896","83.02"
"1648164236.090959","83.41"
"1648164236.091021","83.54"
"1648164236.091083","83.54"
"1648164236.091145","83.41"
"1648164236.0912042","83.41"
"1648164236.0913339","83.67"
"1648164236.0914612","83.67"
"1648164236.0915468","83.54"
"1648164236.0916312","83.41"
"1648164236.091711","83.8"
"1648164236.0917928","83.41"
"1648164236.091886","84.06"
"1648164236.0919712","83.28"
"1648164236.092056","83.54"
"1648164236.092124","83.41"
"1648164236.092203","83.54"
"1648164236.092265","83.41"
"1648164236.092326","83.54"
"1648164236.092438","83.41"
"1648164236.09253","83.54"
"1648164236.092624","83.67"
"1648164236.0926988","83.67"
"1648164236.092792","83.41"
"1648164236.0928519","83.41"
"1648164236.092916","83.8"
"1648164236.0929952","83.67"
"1648164236.093055","83.8"
"1648164236.093121","83.67"
"1648164236.093179","85.6"
"1648164236.093241","83.54"
"1648164236.0933042","83.02"
"1648164236.093367","83.41"
"1648164236.09343","83.67"
"1648164236.0934882","83.41"
"1648164236.0935528","83.54"
"1648164236.093652","82.25"
"1648164236.093741","84.31"
"1648164236.093823","83.41"
"1648164236.093894","83.93"
"1648164236.093955","83.41"
"1648164236.094014","83.93"
"1648164236.094073","83.67"
"1648164236.094135","83.28"
"1648164236.0942059","83.28"
"1648164236.0942621","82.89"
"1648164236.094325","83.8"
"1648164236.0943842","83.8"
"1648164236.0944471","83.41"
"1648164236.094505","83.54"
"1648164236.094563","83.54"
"1648164236.0946271","82.64"
"1648164236.0947042","83.28"
"1648164236.094781","83.8"
"1648164236.094912","83.41"
"1648164236.094999","84.44"
"1648164236.095065","83.28"
"1648164236.095158","83.8"
"1648164236.0952451","82.64"
"1648164236.095326","83.54"
"1648164236.0954082","82.12"
"1648164236.095489","82.89"
"1648164236.095569","84.83"
"1648164236.095735","82.64"
"1648164236.095815","84.06"
"1648164236.0958989","84.18"
"1648164236.095979","82.25"
"1648164236.0960698","83.93"
"1648164236.096184","82.38"
"1648164236.096271","83.8"
"1648164236.096353","83.93"
"1648164236.0964322","83.93"
"1648164236.096514","84.57"
"1648164236.096593","82.89"
"1648164236.096672","83.02"
"1648164236.0967522","83.93"
"1648164236.096833","84.31"
"1648164236.0969238","83.8"
"1648164236.0970051","84.83"
"1648164236.097086","83.15"
"1648164236.0971699","83.41"
"1648164236.0972538","84.18"
"1648164236.097399","84.18"
"1648164236.097492","83.67"
"1648164236.097606","84.06"
"1648164236.097692","83.28"
"1648164236.0977988","84.96"
"1648164236.097884","84.31"
"1648164236.0979881","83.02"
"1648164236.0980742","82.89"
"1648164236.09821","82.77"
"1648164236.098305","82.38"
"1648164236.098387","84.83"
"1648164236.098492","83.67"
"1648164236.098569","83.54"
"1648164236.0986292","83.41"
"1648164236.098689","83.41"
"1648164236.0987678","82.51"
"1648164236.098828","84.83"
"1648164236.0988889","84.96"
"1648164236.098969","83.15"
"1648164236.099034","83.15"
"1648164236.0990982","84.18"
"1648164236.099157","82.89"
"1648164236.099221","83.02"
"1648164236.0992808","82.89"
"1648164236.099346","83.8"
"1648164236.099406","84.44"
"1648164236.099471","83.54"
"1648164236.099533","84.83"
"1648164236.099596","84.31"
"1648164236.099658","82.77"
"1648164236.099755","82.12"
"1648164236.099835","83.54"
"1648164236.099894","84.44"
"1648164236.09995","84.57"
"1648164236.100024","84.06"
"1648164236.100085","84.31"
"1648164236.100153","84.06"
"1648164236.10021","83.8"
"1648164236.100275","83.28"
"1648164236.100339","83.8"
"1648164236.100401","83.54"
"1648164236.1004748","83.67"
"1648164236.100557","83.67"
"1648164236.100637","83.8"
"1648164236.100715","83.41"
"1648164236.100794","82.77"
"1648164236.100877","83.41"
"1648164236.100981","83.54"
"1648164236.10109","83.41"
